block_number,timestamp,gas_used,gas_limit,base_fee,transaction_count,priority_fee,mempool_size,gas_price_gwei,priority_p25,priority_p50,priority_p75
24689377,2026-03-19 05:16:23,2068691,30000000,54478406,13,65133647,,0.119612,0.007294492,0.065133647,1.0
24689378,2026-03-19 05:16:35,14637726,30000000,48607764,97,8272586,,0.05688,0.001395747,0.008272586,0.1
24689379,2026-03-19 05:16:47,29993351,30000000,48461020,199,15,,0.048461,1.5e-08,1.5e-08,0.006017401
24689380,2026-03-19 05:16:59,10548437,30000000,54515962,70,5000000,,0.059516,0.001625159,0.005,0.045484038
24689381,2026-03-19 05:17:11,8056136,30000000,52493619,53,100000000,,0.152494,0.001,0.1,1.0
24689382,2026-03-19 05:17:23,4864288,30000000,49456048,32,5000000,,0.054456,0.001,0.005,0.011303675
24689383,2026-03-19 05:17:35,8597121,30000000,45278780,57,8272586,,0.053551,0.004745099,0.008272586,0.95472122
24689384,2026-03-19 05:17:47,4665642,30000000,42862826,31,500000000,,0.542863,0.079,0.5,5.685423051
24689385,2026-03-19 05:17:59,29992255,30000000,39171495,199,6107300,,0.045279,0.001518103,0.0061073,0.020256903
24689386,2026-03-19 05:18:11,22228023,30000000,44065403,148,2703684,,0.046769,0.001,0.002703684,0.009508543
24689387,2026-03-19 05:18:23,29990390,30000000,46719617,199,1000000,,0.04772,1.5e-07,0.001,0.009253734
24689388,2026-03-19 05:18:35,7782595,30000000,52555827,51,5553650,,0.058109,0.001,0.00555365,0.079
24689389,2026-03-19 05:18:47,4780518,30000000,49394855,31,5839954,,0.055235,0.004557145,0.005839954,0.050605145
24689390,2026-03-19 05:18:59,20880223,30000000,45188274,139,11036723,,0.056225,0.002,0.011036723,0.089
24689391,2026-03-19 05:19:11,12135275,30000000,47402583,80,6000000,,0.053403,0.005,0.006,0.790907227
24689392,2026-03-19 05:19:23,2995087,30000000,46270956,19,10612218,,0.056883,0.0,0.010612218,0.089
24689393,2026-03-19 05:19:35,22632205,30000000,41641967,150,8065299,,0.049707,0.00157615,0.008065299,0.1
24689394,2026-03-19 05:19:47,21936074,30000000,44290467,146,4240918,,0.048531,0.001,0.004240918,0.010364614
24689395,2026-03-19 05:19:59,4637170,30000000,46850483,30,9204074,,0.056055,0.002082098,0.009204074,0.053149517
24689396,2026-03-19 05:20:11,29994044,30000000,42804621,199,1625159,,0.04443,0.000599066,0.001625159,0.01
24689397,2026-03-19 05:20:23,29908572,30000000,48153074,199,30,,0.048153,1.5e-08,3e-08,0.008027991
24689398,2026-03-19 05:20:35,20128871,30000000,54135520,134,5000000,,0.059136,0.001,0.005,0.05
24689399,2026-03-19 05:20:47,7521842,30000000,56449304,50,5000000,,0.061449,0.003742057,0.005,1.0
24689400,2026-03-19 05:20:59,27886930,30000000,52931498,185,5000000,,0.057931,0.000574297,0.005,0.05
24689401,2026-03-19 05:21:11,14069019,30000000,58615868,93,15000000,,0.073616,0.001679152,0.015,0.1
24689402,2026-03-19 05:21:23,13802129,30000000,58161116,92,12309332,,0.07047,0.005,0.012309332,0.1
24689403,2026-03-19 05:21:35,9496631,30000000,57580537,63,15689316,,0.07327,0.002908055,0.015689316,0.1
24689404,2026-03-19 05:21:47,22567541,30000000,54939813,150,1000000,,0.05594,1.5e-08,0.001,0.028880877
24689405,2026-03-19 05:21:59,13007160,30000000,58404473,86,5000000,,0.063404,0.0003,0.005,0.05
24689406,2026-03-19 05:22:11,18034867,30000000,57434550,120,5000000,,0.062435,0.001,0.005,0.079
24689407,2026-03-19 05:22:23,8339474,30000000,58887101,55,16495745,,0.075383,0.001,0.016495745,0.1
24689408,2026-03-19 05:22:35,7904349,30000000,55618610,52,12105934,,0.067725,0.002105934,0.012105934,0.072954493
24689409,2026-03-19 05:22:47,20377168,30000000,52329859,135,3466381,,0.055796,1.5e-08,0.003466381,0.051574759
24689410,2026-03-19 05:22:59,20874478,30000000,54674746,139,5000000,,0.059675,0.001,0.005,0.1
24689411,2026-03-19 05:23:11,15266826,30000000,57351292,101,1395747,,0.058747,5.7207e-05,0.001395747,0.042648708
24689412,2026-03-19 05:23:23,11398515,30000000,57478815,75,5607622,,0.063086,0.0001,0.005607622,0.05
24689413,2026-03-19 05:23:35,16001159,30000000,55753740,106,1809121,,0.057563,1.5e-08,0.001809121,0.015
24689414,2026-03-19 05:23:47,7271235,30000000,56218893,48,5000000,,0.061219,0.001,0.005,0.009534847
24689415,2026-03-19 05:23:59,24326505,30000000,52598039,162,4753268,,0.057351,0.001,0.004753268,0.011243778
24689416,2026-03-19 05:24:11,14475483,30000000,56686004,96,5000000,,0.061686,1.5e-08,0.005,0.062264626
24689417,2026-03-19 05:24:23,11942282,30000000,56438232,79,3661934,,0.0601,0.001395747,0.003661934,0.05
24689418,2026-03-19 05:24:35,22726587,30000000,55000131,151,1000000,,0.056,0.0001,0.001,0.00705478
24689419,2026-03-19 05:24:47,10310084,30000000,58541492,68,5854165,,0.064396,0.001809121,0.005854165,0.1
24689420,2026-03-19 05:24:59,15349433,30000000,56253537,102,8142120,,0.064396,0.001395747,0.00814212,0.1
24689421,2026-03-19 05:25:11,12217335,30000000,56417344,81,200000000,,0.256417,0.010000001,0.2,2.0
24689422,2026-03-19 05:25:23,24151683,30000000,55109090,161,1000000,,0.056109,1.5e-08,0.001,0.029271238
24689423,2026-03-19 05:25:35,11887368,30000000,59311931,79,5000000,,0.064312,0.001,0.005,0.053195173
24689424,2026-03-19 05:25:47,13025773,30000000,57773463,86,6888638,,0.064662,0.001395747,0.006888638,0.071174335
24689425,2026-03-19 05:25:59,5246497,30000000,56822981,34,900000,,0.057723,1.5e-08,0.0009,0.005682298
24689426,2026-03-19 05:26:11,21057682,30000000,52204456,140,15,,0.052204,1.5e-08,1.5e-08,0.000393598
24689427,2026-03-19 05:26:23,21120561,30000000,54839772,140,1983224,,0.056823,1.5e-08,0.001983224,0.05880622
24689428,2026-03-19 05:26:35,13591297,30000000,57636856,90,5000000,,0.062637,0.001,0.005,0.054702687
24689429,2026-03-19 05:26:47,15053976,30000000,56960247,100,1395747,,0.058356,0.000676624,0.001395747,0.01040778
24689430,2026-03-19 05:26:59,10802738,30000000,56985867,72,5000000,,0.061986,0.001,0.005,0.058287875
24689431,2026-03-19 05:27:11,10359860,30000000,54992662,69,1625159,,0.056618,0.001,0.001625159,0.05
24689432,2026-03-19 05:27:23,28880036,30000000,52866216,192,4050,,0.05287,1.5e-08,4.05e-06,0.005
24689433,2026-03-19 05:27:35,8963000,30000000,58981091,59,5000000,,0.063981,0.001,0.005,0.02
24689434,2026-03-19 05:27:47,14568081,30000000,56013851,97,5601401,,0.061615,0.001,0.005601401,0.05140302
24689435,2026-03-19 05:27:59,8312931,30000000,55812240,55,5000000,,0.060812,1.5e-08,0.005,0.01
24689436,2026-03-19 05:28:11,18007556,30000000,52702072,120,5000000,,0.057702,0.001,0.005,0.013380716
24689437,2026-03-19 05:28:23,14665879,30000000,54022942,97,1000000,,0.055023,1.5e-08,0.001,0.005
24689438,2026-03-19 05:28:35,15289198,30000000,53872524,101,9017472,,0.06289,0.004148426,0.009017472,0.2
24689439,2026-03-19 05:28:47,29866148,30000000,54002356,199,1395747,,0.055398,4.05e-06,0.001395747,0.002563809
24689440,2026-03-19 05:28:59,13837106,30000000,60692414,92,5000000,,0.065692,0.000790224,0.005,0.039307586
24689441,2026-03-19 05:29:11,8887331,30000000,60104257,59,588172,,0.060692,0.000588172,0.000588172,0.047941657
24689442,2026-03-19 05:29:23,6239459,30000000,57042612,41,0,,0.057043,0.0,0.0,0.000290982
24689443,2026-03-19 05:29:35,29898933,30000000,52878245,199,5287824,,0.058166,0.00105,0.005287824,0.029653793
24689444,2026-03-19 05:29:47,1895249,30000000,59443490,12,252176543,,0.31162,0.054641764,0.252176543,1.0
24689445,2026-03-19 05:29:59,13351635,30000000,52951889,89,10502023,,0.063454,0.003346679,0.010502023,0.1
24689446,2026-03-19 05:30:11,29997749,30000000,52224523,199,1800,,0.052226,2.3e-08,1.8e-06,0.006618988
24689447,2026-03-19 05:30:23,12065309,30000000,58751608,80,3472915,,0.062225,0.000641487,0.003472915,0.050962344
24689448,2026-03-19 05:30:35,29914454,30000000,57314793,199,1395747,,0.058711,1.8e-06,0.001395747,0.016124735
24689449,2026-03-19 05:30:47,5158709,30000000,64438283,34,860000000,,0.924438,0.010000001,0.86,2.973871493
24689450,2026-03-19 05:30:59,28534448,30000000,59153651,190,3655716,,0.062809,0.001,0.003655716,0.058349595
24689451,2026-03-19 05:31:11,20789230,30000000,65825418,138,3000000,,0.068825,0.001,0.003,0.018453785
24689452,2026-03-19 05:31:23,9692517,30000000,69001072,64,10000000,,0.079001,0.001625159,0.01,0.2
24689453,2026-03-19 05:31:35,9901434,30000000,65949223,66,3000000,,0.068949,2.7e-06,0.003,0.009953936
24689454,2026-03-19 05:31:47,13075263,30000000,63147170,87,2678263,,0.065825,0.0,0.002678263,0.055160162
24689455,2026-03-19 05:31:59,14203911,30000000,62134323,94,4170221,,0.066305,2e-09,0.004170221,0.025796638
24689456,2026-03-19 05:32:11,29999415,30000000,61722120,199,1000000,,0.062722,1.5e-08,0.001,0.00745612
24689457,2026-03-19 05:32:23,7718198,30000000,69437084,51,37254973,,0.106692,0.007766792,0.037254973,0.930562916
24689458,2026-03-19 05:32:35,28176225,30000000,65223526,187,1000000,,0.066224,1.5e-08,0.001,0.01
24689459,2026-03-19 05:32:47,11455963,30000000,72385191,76,5000000,,0.077385,0.001,0.005,0.039668756
24689460,2026-03-19 05:32:59,15260158,30000000,70247394,101,1395747,,0.071643,1.5e-08,0.001395747,0.010000001
24689461,2026-03-19 05:33:11,11808044,30000000,70399689,78,1000000,,0.0714,1.8e-06,0.001,0.038215219
24689462,2026-03-19 05:33:23,23972479,30000000,68527084,159,1800,,0.068529,1.5e-08,1.8e-06,0.003939589
24689463,2026-03-19 05:33:35,14249123,30000000,73650899,94,4500000,,0.078151,0.0003,0.0045,0.1
24689464,2026-03-19 05:33:47,16212914,30000000,73190043,108,9206364,,0.082396,0.001,0.009206364,0.045
24689465,2026-03-19 05:33:59,8748911,30000000,73929820,58,1625159,,0.075555,0.001,0.001625159,0.1
24689466,2026-03-19 05:34:11,14424945,30000000,70078638,96,9148757,,0.079227,0.001000015,0.009148757,0.05
24689467,2026-03-19 05:34:23,20361048,30000000,69742813,135,1000000,,0.070743,1.5e-08,0.001,0.01
24689468,2026-03-19 05:34:35,11760399,30000000,72858601,78,30000000,,0.102859,0.0,0.03,0.03
24689469,2026-03-19 05:34:47,25993651,30000000,70891662,173,1625159,,0.072517,7.9e-06,0.001625159,0.009252815
24689470,2026-03-19 05:34:59,10092074,30000000,77386313,67,10000001,,0.087386,0.001,0.010000001,0.062770993
24689471,2026-03-19 05:35:11,13289990,30000000,74221261,88,8522126,,0.082743,0.001,0.008522126,0.2
24689472,2026-03-19 05:35:23,21684926,30000000,73163603,144,1395747,,0.074559,1.5e-08,0.001395747,0.03410761
24689473,2026-03-19 05:35:35,13691815,30000000,77239380,91,10000001,,0.087239,0.001,0.010000001,0.071203172
24689474,2026-03-19 05:35:47,12029233,30000000,76397353,80,1000000,,0.077397,0.001,0.001,0.023602647
24689475,2026-03-19 05:35:59,7312934,30000000,74506031,48,12801236,,0.087307,0.001,0.012801236,0.2
24689476,2026-03-19 05:36:11,16762927,30000000,69733259,111,1625159,,0.071358,0.001,0.001625159,0.012998666
24689477,2026-03-19 05:36:23,15019700,30000000,70757714,100,1625159,,0.072383,0.0001,0.001625159,0.036872562
24689478,2026-03-19 05:36:35,7702053,30000000,70769330,51,64753901,,0.135523,0.001,0.064753901,1.0
24689479,2026-03-19 05:36:47,21073430,30000000,66465407,140,10000,,0.066475,1.5e-08,1e-05,0.00675654
24689480,2026-03-19 05:36:59,10219908,30000000,69829348,68,10000000,,0.079829,0.001,0.01,0.2
24689481,2026-03-19 05:37:11,9506468,30000000,67047760,63,21413921,,0.088462,0.001,0.021413921,1.0
24689482,2026-03-19 05:37:23,28744719,30000000,63978352,191,1395747,,0.065374,1.5e-08,0.001395747,0.005764476
24689483,2026-03-19 05:37:35,11125648,30000000,71306389,74,7130655,,0.078437,0.001,0.007130655,0.18134062
24689484,2026-03-19 05:37:47,9550572,30000000,69004173,63,7808126,,0.076812,0.001,0.007808126,0.058952561
24689485,2026-03-19 05:37:59,12676147,30000000,65870563,84,10125000,,0.075996,0.001,0.010125,0.1
24689486,2026-03-19 05:38:11,13582638,30000000,64594951,90,1625159,,0.06622,0.001,0.001625159,0.1
24689487,2026-03-19 05:38:23,16609230,30000000,63831998,110,3992716,,0.067825,0.001,0.003992716,0.011307639
24689488,2026-03-19 05:38:35,9472479,30000000,64688001,63,1000000,,0.065688,0.001,0.001,0.05
24689489,2026-03-19 05:38:47,4635851,30000000,61708299,30,10000000,,0.071708,0.002,0.01,0.067481633
24689490,2026-03-19 05:38:59,9762895,30000000,56378683,65,8309333,,0.064688,0.000641034,0.008309333,0.079
24689491,2026-03-19 05:39:11,8694059,30000000,53918174,57,10060193,,0.063978,0.005,0.010060193,0.020076917
24689492,2026-03-19 05:39:23,29989452,30000000,51084801,199,5000000,,0.056085,0.001,0.005,0.015
24689493,2026-03-19 05:39:35,10400996,30000000,57465911,69,5561686,,0.063028,0.000641034,0.005561686,0.050370467
24689494,2026-03-19 05:39:47,6481936,30000000,55263529,43,46906103,,0.10217,0.010000001,0.046906103,1.5
24689495,2026-03-19 05:39:59,29995921,30000000,51340711,199,1000000,,0.052341,1.5e-08,0.001,0.01
24689496,2026-03-19 05:40:11,29993721,30000000,57756554,199,15,,0.057757,1.5e-08,1.5e-08,0.005
24689497,2026-03-19 05:40:23,15890812,30000000,64973101,105,1000000,,0.065973,1.5e-08,0.001,0.010110438
24689498,2026-03-19 05:40:35,7620253,30000000,65455424,50,100000000,,0.165455,0.029731653,0.1,0.131088251
24689499,2026-03-19 05:40:47,15980170,30000000,61430054,106,15,,0.06143,1.5e-08,1.5e-08,0.002745853
24689500,2026-03-19 05:40:59,9195369,30000000,61931820,61,79000000,,0.140932,0.007678758,0.079,1.0
24689501,2026-03-19 05:41:11,8247881,30000000,58936059,54,33634993,,0.092571,4.1125e-05,0.033634993,2.0
24689502,2026-03-19 05:41:23,11870656,30000000,55619865,79,28595914,,0.084216,0.001,0.028595914,0.5992
24689503,2026-03-19 05:41:35,29996356,30000000,54169418,199,5000000,,0.059169,0.000619262,0.005,0.019500674
24689504,2026-03-19 05:41:47,11293200,30000000,60938950,75,5000000,,0.065939,0.001,0.005,0.079
24689505,2026-03-19 05:41:59,16656400,30000000,59056546,111,1395747,,0.060452,0.001,0.001395747,0.034315096
24689506,2026-03-19 05:42:11,16658954,30000000,59871723,111,15,,0.059872,1.5e-08,1.5e-08,0.001
24689507,2026-03-19 05:42:23,21450133,30000000,60699426,143,1395747,,0.062095,1.5e-08,0.001395747,0.029300574
24689508,2026-03-19 05:42:35,5393963,30000000,63962087,35,100000000,,0.163962,0.007483967,0.1,2.0
24689509,2026-03-19 05:42:47,26068588,30000000,58841903,173,1000000,,0.059842,1.5e-08,0.001,0.011516392
24689510,2026-03-19 05:42:59,10315145,30000000,64269376,68,5000000,,0.069269,0.000971968,0.005,0.05
24689511,2026-03-19 05:43:11,9884997,30000000,61760271,65,7061030,,0.068821,0.001395747,0.00706103,0.1
24689512,2026-03-19 05:43:23,18290035,30000000,59127739,121,2632547,,0.06176,1.5e-08,0.002632547,0.01772
24689513,2026-03-19 05:43:35,12181947,30000000,60748842,81,5000000,,0.065749,0.000752,0.005,0.019516322
24689514,2026-03-19 05:43:47,14034801,30000000,59322231,93,2227458,,0.06155,0.0001,0.002227458,0.05
24689515,2026-03-19 05:43:59,9767642,30000000,58845084,65,4834363,,0.063679,0.002227458,0.004834363,0.079
24689516,2026-03-19 05:44:11,28146841,30000000,56279263,187,15,,0.056279,1.5e-08,1.5e-08,0.004834363
24689517,2026-03-19 05:44:23,5439145,30000000,62445050,36,5000000,,0.067445,0.001,0.005,0.005
24689518,2026-03-19 05:44:35,23235676,30000000,57469817,154,1395747,,0.058866,4.5e-08,0.001395747,0.015634783
24689519,2026-03-19 05:44:47,12749097,30000000,61414007,84,5000000,,0.066414,0.001,0.005,0.05
24689520,2026-03-19 05:44:59,4396987,30000000,60262033,29,33194077,,0.093456,0.025405546,0.033194077,0.144
24689521,2026-03-19 05:45:11,18042687,30000000,54937374,120,5801235,,0.060739,0.0001,0.005801235,0.035455698
24689522,2026-03-19 05:45:23,5945112,30000000,56330350,39,6867173,,0.063198,0.001,0.006867173,0.2
24689523,2026-03-19 05:45:35,19978629,30000000,52079809,133,9883625,,0.061963,0.004357893,0.009883625,0.050986893
24689524,2026-03-19 05:45:47,29997390,30000000,54240526,199,15,,0.054241,1.5e-08,1.5e-08,0.001
24689525,2026-03-19 05:45:59,22117830,30000000,61019412,147,4080368,,0.0651,0.001,0.004080368,0.05
24689526,2026-03-19 05:46:11,3903678,30000000,64638793,26,5801235,,0.07044,0.001,0.005801235,0.043842289
24689527,2026-03-19 05:46:23,13298900,30000000,58661686,88,5281168,,0.063943,0.001395747,0.005281168,0.042727849
24689528,2026-03-19 05:46:35,23136274,30000000,57830108,154,5000000,,0.06283,3e-08,0.005,0.016163127
24689529,2026-03-19 05:46:47,10458802,30000000,61751121,69,1000000,,0.062751,1.5e-08,0.001,0.011576005
24689530,2026-03-19 05:46:59,5811480,30000000,59414254,38,17774666,,0.077189,0.005,0.017774666,1.0
24689531,2026-03-19 05:47:11,10652130,30000000,54864846,71,7718892,,0.062584,0.005,0.007718892,0.1
24689532,2026-03-19 05:47:23,22168658,30000000,52876970,147,1395747,,0.054273,0.001,0.001395747,0.018447349
24689533,2026-03-19 05:47:35,24987043,30000000,56035777,166,1000000,,0.057036,1.5e-08,0.001,0.005
24689534,2026-03-19 05:47:47,2790784,30000000,60699374,18,49030348,,0.10973,0.0,0.049030348,1.0
24689535,2026-03-19 05:47:59,13999830,30000000,54523610,93,1625159,,0.056149,0.000640973,0.001625159,0.04547639
24689536,2026-03-19 05:48:11,29998900,30000000,54069170,199,150000,,0.054219,1.5e-08,0.00015,0.005
24689537,2026-03-19 05:48:23,6644141,30000000,60827321,44,50000000,,0.110827,0.005,0.05,1.0
24689538,2026-03-19 05:48:35,20881543,30000000,56591784,139,7300142,,0.063892,0.0003,0.007300142,0.05
24689539,2026-03-19 05:48:47,4948511,30000000,59365509,32,1625159,,0.060991,1.116e-05,0.001625159,0.049683711
24689540,2026-03-19 05:48:59,18837531,30000000,54392911,125,10000000,,0.064393,0.001,0.01,0.1
24689541,2026-03-19 05:49:11,15215953,30000000,56132365,101,7074873,,0.063207,0.00015,0.007074873,0.1
24689542,2026-03-19 05:49:23,10078126,30000000,56233381,67,23766619,,0.08,0.005,0.023766619,0.052815839
24689543,2026-03-19 05:49:35,16574067,30000000,53926935,110,5140584,,0.059068,0.001,0.005140584,0.023891389
24689544,2026-03-19 05:49:47,21525201,30000000,54634306,143,1000000,,0.055634,2.2e-08,0.001,0.007300142
24689545,2026-03-19 05:49:59,13603700,30000000,57605137,90,5000000,,0.062605,0.001,0.005,0.054661593
24689546,2026-03-19 05:50:11,7787171,30000000,56934854,51,5000000,,0.061935,0.001,0.005,0.05827545
24689547,2026-03-19 05:50:23,14121938,30000000,53512677,94,8396415,,0.061909,0.004092475,0.008396415,0.1
24689548,2026-03-19 05:50:35,29998560,30000000,53121115,199,1000000,,0.054121,1e-06,0.001,0.002
24689549,2026-03-19 05:50:47,8162029,30000000,59760616,54,5000000,,0.064761,0.001,0.005,0.054109122
24689550,2026-03-19 05:50:59,10026490,30000000,56355272,66,21117333,,0.077473,0.001,0.021117333,0.1
24689551,2026-03-19 05:51:11,29991871,30000000,54019577,199,1000000,,0.05502,1.5e-08,0.001,0.005
24689552,2026-03-19 05:51:23,10394934,30000000,60768364,69,1395747,,0.062164,2.3e-08,0.001395747,0.013241762
24689553,2026-03-19 05:51:35,11796498,30000000,58436345,78,7292205,,0.065729,4.0766e-05,0.007292205,0.089
24689554,2026-03-19 05:51:47,5478603,30000000,56876338,36,5000000,,0.061876,0.001,0.005,0.01
24689555,2026-03-19 05:51:59,4245277,30000000,52363487,28,44510663,,0.096874,0.0,0.044510663,0.082415003
24689556,2026-03-19 05:52:11,17712864,30000000,47670531,118,4692971,,0.052364,0.001,0.004692971,0.05
24689557,2026-03-19 05:52:23,24250821,30000000,48748228,161,15,,0.048748,1.5e-08,1.5e-08,0.004756433
24689558,2026-03-19 05:52:35,9245820,30000000,52506237,61,5000000,,0.057506,1.5e-08,0.005,0.01
24689559,2026-03-19 05:52:47,11147238,30000000,49988485,74,8346207,,0.058335,0.003897196,0.008346207,1.0
24689560,2026-03-19 05:52:59,15195519,30000000,48383538,101,1000000,,0.049384,0.000752,0.001,0.011602661
24689561,2026-03-19 05:53:11,24208971,30000000,48462370,161,300000,,0.048762,1.5e-08,0.0003,0.006563281
24689562,2026-03-19 05:53:23,19656807,30000000,52181441,131,1625159,,0.053807,1e-06,0.001625159,0.01081966
24689563,2026-03-19 05:53:35,18957512,30000000,54206432,126,1625159,,0.055832,1.5e-08,0.001625159,0.1
24689564,2026-03-19 05:53:47,13122196,30000000,55994120,87,5000000,,0.060994,0.001,0.005,0.023748803
24689565,2026-03-19 05:53:59,11984472,30000000,55117904,79,5905788,,0.061024,0.001,0.005905788,0.05329499
24689566,2026-03-19 05:54:11,16958722,30000000,53732825,113,1000000,,0.054733,1.5e-08,0.001,0.01
24689567,2026-03-19 05:54:23,14139455,30000000,54609889,94,1000000,,0.05561,1.5e-08,0.001,0.005
